killed_by,kill_distance,killer_placement,killer_name,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y,extra
M416,#6,1,Ftbox_NkEr,675414.375,338492.96875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,mylove123654,#6,674058.75,339002.25,11:22 01|||mylove123654|||(#6)|||M416 (14m)|||victim|||674058.75|||339002.25|||mylove123654|||killer|||675414.375|||338492.96875|||me
SLR,#16,1,Ftbox_NkEr,690510,377799.53125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,longgeqwer,#16,676672.9375,393689.9375,20:41 02|||longgeqwer|||(#16)|||SLR (211m)|||victim|||676672.9375|||393689.9375|||longgeqwer|||killer|||690510|||377799.53125|||me
Grenade,#8,1,Ftbox_NkEr,659815.75,367316.375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,MayKillYou,#8,655586.75,365979.375,22:14 03|||MayKillYou|||(#8)|||Grenade (44m)|||victim|||655586.75|||365979.375|||MayKillYou|||killer|||659815.75|||367316.375|||me
SLR,#3,1,Ftbox_NkEr,678077.1875,329834.75,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,4AM6593,#3,684549.0625,326076.8125,25:25 04|||4AM6593|||(#3)|||SLR (75m)|||victim|||684549.0625|||326076.8125|||4AM6593|||killer|||678077.1875|||329834.75|||me
M762,#2,1,Ftbox_NkEr,672314.9375,335616.90625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,YouYou-59,#2,671928,335918.46875,27:16 05|||YouYou-59|||(#2)|||M762 (5m)|||victim|||671928|||335918.46875|||YouYou-59|||killer|||672314.9375|||335616.90625|||me
M762,#2,1,Ftbox_NkEr,672314.9375,335616.90625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,moxiaocao1234,#2,673940.5625,339176.625,27:16 06|||moxiaocao1234|||(#2)|||M762 (39m)|||victim|||673940.5625|||339176.625|||moxiaocao1234|||killer|||672314.9375|||335616.90625|||me
M762,#2,1,Ftbox_NkEr,672314.9375,335616.90625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pdMWWY-vRGVVFC9Bcyeqa_1x0RGef7zdWuA6kZyj6_fkOL5JbyWOvHgtJEhYBB7LF0fjPxyjVe7xLcRpkD5BMOh2EFfpWUvwxmyjqPro43sC5Sn8kQyuv6I=,2023-02-17 05:31:15,QM7CB,#2,671773.8125,335528.8125,27:16 07|||QM7CB|||(#2)|||M762 (5m)|||victim|||671773.8125|||335528.8125|||QM7CB|||killer|||672314.9375|||335616.90625|||me
death.WeapMk12_C,#9,4,Ftbox_NkEr,242536.59375,663463.4375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pWwud_P7LjUsl62crRDxsYj_UaCWL2KKe9H7tNwlnp5AI0YrISXSEn0QfW_erMn3A7QCVt9KGYNjvfD3ZRMV8iAzOfT90zGot-PLhBy6deddtsqZ139POP8=,2023-02-17 05:01:59,dsadavvva1,#9,207487.40625,672135.25,20:01 01|||dsadavvva1|||(#9)|||death.WeapMk12_C (361m)|||victim|||207487.40625|||672135.25|||dsadavvva1|||killer|||242536.59375|||663463.4375|||me
M762,#3,,deinongeln0710,227087.90625,638858.0625,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pWwud_P7LjUsl62crRDxsYj_UaCWL2KKe9H7tNwlnp5AI0YrISXSEn0QfW_erMn3A7QCVt9KGYNjvfD3ZRMV8iAzOfT90zGot-PLhBy6deddtsqZ139POP8=,2023-02-17 05:01:59,Ftbox_NkEr,4,229223.40625,640575.25,26:51 killer|||deinongeln0710|||(#3)|||M762 (27m)|||victim|||229223.40625|||640575.25|||me|||killer|||227087.90625|||638858.0625|||deinongeln0710
death.WeapACE32_C,#15,2,Ftbox_NkEr,359144.5625,398496.46875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,SMxiongzhu,#15,358563.90625,399199.375,06:34 01|||SMxiongzhu|||(#15)|||death.WeapACE32_C (9m)|||victim|||358563.90625|||399199.375|||SMxiongzhu|||killer|||359144.5625|||398496.46875|||me
M416,#10,2,Ftbox_NkEr,632471.8125,385583.5625,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,Messy_My,#10,632549.375,384285.1875,13:42 02|||Messy_My|||(#10)|||M416 (13m)|||victim|||632549.375|||384285.1875|||Messy_My|||killer|||632471.8125|||385583.5625|||me
M762,#10,2,Ftbox_NkEr,685496.9375,383051.09375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,WBoLin,#10,685794.5,382743.8125,15:47 03|||WBoLin|||(#10)|||M762 (4m)|||victim|||685794.5|||382743.8125|||WBoLin|||killer|||685496.9375|||383051.09375|||me
SLR,#9,2,Ftbox_NkEr,694402.75,362406.4375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,Ae86_MiGe,#9,685790.5625,341290.59375,18:15 04|||Ae86_MiGe|||(#9)|||SLR (228m)|||victim|||685790.5625|||341290.59375|||Ae86_MiGe|||killer|||694402.75|||362406.4375|||me
M762,#9,2,Ftbox_NkEr,682199.25,332570.78125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,Ae86_7C,#9,684500.0625,330043.53125,19:57 05|||Ae86_7C|||(#9)|||M762 (34m)|||victim|||684500.0625|||330043.53125|||Ae86_7C|||killer|||682199.25|||332570.78125|||me
SLR,#8,2,Ftbox_NkEr,684981.75,334092.3125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,huazai0012,#8,700116.3125,319827.09375,20:45 06|||huazai0012|||(#8)|||SLR (208m)|||victim|||700116.3125|||319827.09375|||huazai0012|||killer|||684981.75|||334092.3125|||me
AWM,158m,2,Ftbox_NkEr,664537.375,310009.6875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,huya-paomo_,uya-paomo,669593.0625,324975.375,27:57 07|||huya-paomo_|||AWM (158m)|||victim|||669593.0625|||324975.375|||huya-paomo_|||killer|||664537.375|||310009.6875|||me
Grenade,20m,,BMZ_XDD-hhhhhhh,664197.1875,312512.59375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpayY3Y20homAQ_bWn-mA7-z2iUrHObMOUlenf1R5fY_kVHqzckhrClfSTwyKRyni-sedjOs7O5VBuw2e09vsJIRGxaaxirr4rG8K6EbsclV0=,2023-02-17 04:30:48,Ftbox_NkEr,2,664308.5,310551.53125,28:30 killer|||BMZ_XDD-hhhhhhh|||Grenade (20m)|||victim|||664308.5|||310551.53125|||me|||killer|||664197.1875|||312512.59375|||BMZ_XDD-hhhhhhh
M762,#12,1,Ftbox_NkEr,290163.09375,446211.71875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpqFCOi1Ib7TagwU-a_HaPbBa23LZc2ZSY3LWd-S64reqSrZ0crcpL6kYpfLdFCvQd-rm7RY7grqEL7ZZqoyFZbOBL3hWwIK1GUiqtRyuSmXA=,2023-02-17 03:28:33,AiGuoGuodexiaoli,#12,289445.875,447874.4375,09:45 01|||AiGuoGuodexiaoli|||(#12)|||M762 (18m)|||victim|||289445.875|||447874.4375|||AiGuoGuodexiaoli|||killer|||290163.09375|||446211.71875|||me
M762,#12,1,Ftbox_NkEr,244066.5,434046.1875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpqFCOi1Ib7TagwU-a_HaPbBa23LZc2ZSY3LWd-S64reqSrZ0crcpL6kYpfLdFCvQd-rm7RY7grqEL7ZZqoyFZbOBL3hWwIK1GUiqtRyuSmXA=,2023-02-17 03:28:33,zw119238223,#12,242282.34375,435928.03125,10:56 02|||zw119238223|||(#12)|||M762 (26m)|||victim|||242282.34375|||435928.03125|||zw119238223|||killer|||244066.5|||434046.1875|||me
SLR,#7,1,Ftbox_NkEr,245365.09375,435298.125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpqFCOi1Ib7TagwU-a_HaPbBa23LZc2ZSY3LWd-S64reqSrZ0crcpL6kYpfLdFCvQd-rm7RY7grqEL7ZZqoyFZbOBL3hWwIK1GUiqtRyuSmXA=,2023-02-17 03:28:33,ieeece6699,#7,242517.84375,411094.25,18:10 03|||ieeece6699|||(#7)|||SLR (244m)|||victim|||242517.84375|||411094.25|||ieeece6699|||killer|||245365.09375|||435298.125|||me
SLR,#7,1,Ftbox_NkEr,245470.09375,435281.375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpqFCOi1Ib7TagwU-a_HaPbBa23LZc2ZSY3LWd-S64reqSrZ0crcpL6kYpfLdFCvQd-rm7RY7grqEL7ZZqoyFZbOBL3hWwIK1GUiqtRyuSmXA=,2023-02-17 03:28:33,TBros_Taismail,#7,243885.546875,412945.4375,18:15 04|||TBros_Taismail|||(#7)|||SLR (224m)|||victim|||243885.546875|||412945.4375|||TBros_Taismail|||killer|||245470.09375|||435281.375|||me
M762,#4,1,Ftbox_NkEr,194796.3125,431769.84375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpqFCOi1Ib7TagwU-a_HaPbBa23LZc2ZSY3LWd-S64reqSrZ0crcpL6kYpfLdFCvQd-rm7RY7grqEL7ZZqoyFZbOBL3hWwIK1GUiqtRyuSmXA=,2023-02-17 03:28:33,AKA_lucifer_,#4,192696.796875,432263.8125,25:00 05|||AKA_lucifer_|||(#4)|||M762 (22m)|||victim|||192696.796875|||432263.8125|||AKA_lucifer_|||killer|||194796.3125|||431769.84375|||me
M762,#4,1,Ftbox_NkEr,194796.3125,431769.84375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pd71WMWQ3PfpqFCOi1Ib7TagwU-a_HaPbBa23LZc2ZSY3LWd-S64reqSrZ0crcpL6kYpfLdFCvQd-rm7RY7grqEL7ZZqoyFZbOBL3hWwIK1GUiqtRyuSmXA=,2023-02-17 03:28:33,AKADATER,#4,193542.921875,431932.84375,25:00 06|||AKADATER|||(#4)|||M762 (13m)|||victim|||193542.921875|||431932.84375|||AKADATER|||killer|||194796.3125|||431769.84375|||me
M762,#3,2,Ftbox_NkEr,488677.1875,567780.9375,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9paHyBfvJW3_9dy1R6BL5XyyGue2JV1BiaWI2m7snQpThKp06B-UrLJLs_cwbN3sCq220TcjHo-a6wMeVD6o4AYPmeb69m83uYmDwqofKuffmnaw2wFcRVsE=,2023-02-17 02:56:36,XiaoYiGe_-,#3,488320.1875,567700.6875,01:11 01|||XiaoYiGe_-|||(#3)|||M762 (4m)|||victim|||488320.1875|||567700.6875|||XiaoYiGe_-|||killer|||488677.1875|||567780.9375|||me
Mk14,#9,2,Ftbox_NkEr,610686.1875,601318.875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9paHyBfvJW3_9dy1R6BL5XyyGue2JV1BiaWI2m7snQpThKp06B-UrLJLs_cwbN3sCq220TcjHo-a6wMeVD6o4AYPmeb69m83uYmDwqofKuffmnaw2wFcRVsE=,2023-02-17 02:56:36,zzVinsmoke_Sanji,#9,615933,586571.4375,17:33 02|||zzVinsmoke_Sanji|||(#9)|||Mk14 (157m)|||victim|||615933|||586571.4375|||zzVinsmoke_Sanji|||killer|||610686.1875|||601318.875|||me
Mk14,#13,2,Ftbox_NkEr,575971.25,596761.6875,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9paHyBfvJW3_9dy1R6BL5XyyGue2JV1BiaWI2m7snQpThKp06B-UrLJLs_cwbN3sCq220TcjHo-a6wMeVD6o4AYPmeb69m83uYmDwqofKuffmnaw2wFcRVsE=,2023-02-17 02:56:36,Mink_hao,#13,541812.625,591085.625,20:12 03|||Mink_hao|||(#13)|||Mk14 (346m)|||victim|||541812.625|||591085.625|||Mink_hao|||killer|||575971.25|||596761.6875|||me
death.WeapMG3_C,#4,2,Ftbox_NkEr,585769.375,587175.5,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9paHyBfvJW3_9dy1R6BL5XyyGue2JV1BiaWI2m7snQpThKp06B-UrLJLs_cwbN3sCq220TcjHo-a6wMeVD6o4AYPmeb69m83uYmDwqofKuffmnaw2wFcRVsE=,2023-02-17 02:56:36,o_1998,#4,587065.125,586504.5625,22:46 04|||o_1998|||(#4)|||death.WeapMG3_C (15m)|||victim|||587065.125|||586504.5625|||o_1998|||killer|||585769.375|||587175.5|||me
death.WeapACE32_C,8m,,Wolf-_-29600_LYB,581242.9375,578774.3125,https://opgg-pubg-static.akamaized.net/images/map/miramar/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9paHyBfvJW3_9dy1R6BL5XyyGue2JV1BiaWI2m7snQpThKp06B-UrLJLs_cwbN3sCq220TcjHo-a6wMeVD6o4AYPmeb69m83uYmDwqofKuffmnaw2wFcRVsE=,2023-02-17 02:56:36,Ftbox_NkEr,2,581794.125,578244.4375,24:22 killer|||Wolf-_-29600_LYB|||death.WeapACE32_C (8m)|||victim|||581794.125|||578244.4375|||me|||killer|||581242.9375|||578774.3125|||Wolf-_-29600_LYB
AWM,#4,1,Ftbox_NkEr,482516.5625,410114.5625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZTubGLHWKXuhNW8B-C86uM5fRhFbzNi-ShlaJ0_OJ1X_C-LbVE5tMItb-VHQuVmvd04vnibJeoGJ1dWFAXgLmkgPPlm644gjEwdXmenXRsQ2olpjPLD7U0=,2023-02-17 02:20:15,1oxx_,#4,491564.46875,410266.375,23:36 01|||1oxx_|||(#4)|||AWM (90m)|||victim|||491564.46875|||410266.375|||1oxx_|||killer|||482516.5625|||410114.5625|||me
M762,#3,1,Ftbox_NkEr,504932.09375,410902.71875,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZTubGLHWKXuhNW8B-C86uM5fRhFbzNi-ShlaJ0_OJ1X_C-LbVE5tMItb-VHQuVmvd04vnibJeoGJ1dWFAXgLmkgPPlm644gjEwdXmenXRsQ2olpjPLD7U0=,2023-02-17 02:20:15,NyB_Xx,#3,503194.09375,412979.46875,24:32 02|||NyB_Xx|||(#3)|||M762 (27m)|||victim|||503194.09375|||412979.46875|||NyB_Xx|||killer|||504932.09375|||410902.71875|||me
death.Uaz_C_01_C,#2,1,Ftbox_NkEr,499200.40625,432113.34375,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pZTubGLHWKXuhNW8B-C86uM5fRhFbzNi-ShlaJ0_OJ1X_C-LbVE5tMItb-VHQuVmvd04vnibJeoGJ1dWFAXgLmkgPPlm644gjEwdXmenXRsQ2olpjPLD7U0=,2023-02-17 02:20:15,SHENCAI11--,#2,498846.5625,432132.71875,25:28 03|||SHENCAI11--|||(#2)|||death.Uaz_C_01_C (4m)|||victim|||498846.5625|||432132.71875|||SHENCAI11--|||killer|||499200.40625|||432113.34375|||me
death.WeapACE32_C,#10,1,Ftbox_NkEr,450555.625,248874.359375,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5X-znJ1pT2DKLByI7_j6yV0PNeYUMTLOC_IFxXMy7l1GsIo5o_Nhgv_zehp958D4XCE0GaaRTh0hRFDinou1NEs7sZBv_pgrM=,2023-02-17 01:46:47,irexue,#10,450501.375,249282.296875,02:52 01|||irexue|||(#10)|||death.WeapACE32_C (4m)|||victim|||450501.375|||249282.296875|||irexue|||killer|||450555.625|||248874.359375|||me
AWM,#6,1,Ftbox_NkEr,442016.8125,690269.9375,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5X-znJ1pT2DKLByI7_j6yV0PNeYUMTLOC_IFxXMy7l1GsIo5o_Nhgv_zehp958D4XCE0GaaRTh0hRFDinou1NEs7sZBv_pgrM=,2023-02-17 01:46:47,FuckingRushB,#6,441979.03125,682173.6875,17:51 02|||FuckingRushB|||(#6)|||AWM (81m)|||victim|||441979.03125|||682173.6875|||FuckingRushB|||killer|||442016.8125|||690269.9375|||me
Grenade,#4,1,Ftbox_NkEr,402762.8125,668961.125,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5X-znJ1pT2DKLByI7_j6yV0PNeYUMTLOC_IFxXMy7l1GsIo5o_Nhgv_zehp958D4XCE0GaaRTh0hRFDinou1NEs7sZBv_pgrM=,2023-02-17 01:46:47,Atp_777,#4,396239.59375,664389.5625,26:04 03|||Atp_777|||(#4)|||Grenade (80m)|||victim|||396239.59375|||664389.5625|||Atp_777|||killer|||402762.8125|||668961.125|||me
AWM,#3,1,Ftbox_NkEr,418753.84375,676932.375,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5X-znJ1pT2DKLByI7_j6yV0PNeYUMTLOC_IFxXMy7l1GsIo5o_Nhgv_zehp958D4XCE0GaaRTh0hRFDinou1NEs7sZBv_pgrM=,2023-02-17 01:46:47,hanpi_laji,#3,422347.125,657534.875,28:43 04|||hanpi_laji|||(#3)|||AWM (197m)|||victim|||422347.125|||657534.875|||hanpi_laji|||killer|||418753.84375|||676932.375|||me
death.WeapMG3_C,#2,1,Ftbox_NkEr,422589.53125,666481.625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5X-znJ1pT2DKLByI7_j6yV0PNeYUMTLOC_IFxXMy7l1GsIo5o_Nhgv_zehp958D4XCE0GaaRTh0hRFDinou1NEs7sZBv_pgrM=,2023-02-17 01:46:47,ohholq,#2,422828.09375,665875.1875,29:21 05|||ohholq|||(#2)|||death.WeapMG3_C (7m)|||victim|||422828.09375|||665875.1875|||ohholq|||killer|||422589.53125|||666481.625|||me
death.WeapMG3_C,#2,1,Ftbox_NkEr,422589.53125,666481.625,https://opgg-pubg-static.akamaized.net/images/map/tiger/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5X-znJ1pT2DKLByI7_j6yV0PNeYUMTLOC_IFxXMy7l1GsIo5o_Nhgv_zehp958D4XCE0GaaRTh0hRFDinou1NEs7sZBv_pgrM=,2023-02-17 01:46:47,SW_SBR_0827,#2,422998.15625,666792.625,29:21 06|||SW_SBR_0827|||(#2)|||death.WeapMG3_C (5m)|||victim|||422998.15625|||666792.625|||SW_SBR_0827|||killer|||422589.53125|||666481.625|||me
M762,#6,4,Ftbox_NkEr,491079.3125,348209.84375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5WAd5g8R-t3u6YCVCBoZ9U1v2FcGmxGAjdOtaCLdBT4ucKXUVAmOOTyx8ZkcBqCHxFRIO0jAAgJOisCrvcaHV8R6FGJelHyMc=,2023-02-17 01:21:26,Bud1et,#6,491531.15625,348273.15625,20:35 01|||Bud1et|||(#6)|||M762 (5m)|||victim|||491531.15625|||348273.15625|||Bud1et|||killer|||491079.3125|||348209.84375|||me
M762,56m,,Please_R_Me,535010.375,350610.8125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pV3R7aZg1Pw30jSPatRhlj5WAd5g8R-t3u6YCVCBoZ9U1v2FcGmxGAjdOtaCLdBT4ucKXUVAmOOTyx8ZkcBqCHxFRIO0jAAgJOisCrvcaHV8R6FGJelHyMc=,2023-02-17 01:21:26,Ftbox_NkEr,4,533219.625,345339.5625,23:05 killer|||Please_R_Me|||M762 (56m)|||victim|||533219.625|||345339.5625|||me|||killer|||535010.375|||350610.8125|||Please_R_Me
SLR,#13,1,Ftbox_NkEr,364599.1875,395036.46875,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9papnAP-BC-PdEga9VQ5KeEc4_uBErO0l20c3DXDQhP4Dh4MMEKklPbbaBUOlCuGH4ccQZXkqz96DfRUSOb_ySjULmIpY6NRrTgMrUYcKv31byB4a6MuxC9M=,2023-02-17 00:49:06,220ss,#13,364135.75,389679.1875,05:14 01|||220ss|||(#13)|||SLR (54m)|||victim|||364135.75|||389679.1875|||220ss|||killer|||364599.1875|||395036.46875|||me
M762,#4,1,Ftbox_NkEr,251055.046875,549918.3125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9papnAP-BC-PdEga9VQ5KeEc4_uBErO0l20c3DXDQhP4Dh4MMEKklPbbaBUOlCuGH4ccQZXkqz96DfRUSOb_ySjULmIpY6NRrTgMrUYcKv31byB4a6MuxC9M=,2023-02-17 00:49:06,hanpi_laji,#4,252214.65625,548848.9375,24:14 02|||hanpi_laji|||(#4)|||M762 (16m)|||victim|||252214.65625|||548848.9375|||hanpi_laji|||killer|||251055.046875|||549918.3125|||me
M416,#2,,iWzo_-,245883.71875,551209.4375,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9papnAP-BC-PdEga9VQ5KeEc4_uBErO0l20c3DXDQhP4Dh4MMEKklPbbaBUOlCuGH4ccQZXkqz96DfRUSOb_ySjULmIpY6NRrTgMrUYcKv31byB4a6MuxC9M=,2023-02-17 00:49:06,Ftbox_NkEr,1,251408.6875,549714.75,24:19 killer|||iWzo_-|||(#2)|||M416 (57m)|||victim|||251408.6875|||549714.75|||me|||killer|||245883.71875|||551209.4375|||iWzo_-
death.WeapACE32_C,#19,3,Ftbox_NkEr,366346.90625,406940.53125,https://opgg-pubg-static.akamaized.net/images/map/erangel/0x0x0.jpg,JwQTpc85CVDzAo7j_aZ9pbEsudOW01MdxeVq9V0DsujBi5MtXqxaICfRkbj6rreOI8kSPix2QOF9jWii4EgOHmbOK5PzsBW-HykifCNewnyf7QBNO9xHyXzXfOb_oNOZGHFtbaHraBg=,2023-02-15 10:20:44,CKSJ66666,#19,369580.1875,405560.625,01:54 01|||CKSJ66666|||(#19)|||death.WeapACE32_C (35m)|||victim|||369580.1875|||405560.625|||CKSJ66666|||killer|||366346.90625|||406940.53125|||me
